customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
990,0,0,1,0,10,1,0,0,0,0,2,0,2,2,0,1,1,67.8,653.15,0
911,1,0,1,0,70,1,2,1,2,2,2,0,2,0,2,1,1,99.35,6944.5,0
1123,1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,1,3,20.2,98.35,0
5577,1,0,0,0,22,1,2,0,2,2,0,0,0,0,0,0,2,59.0,1254.7,1
5595,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,1,19.8,1436.95,0
2252,0,1,0,0,8,1,0,1,0,0,2,0,2,2,0,1,1,94.45,742.95,1
2666,1,0,1,1,21,0,1,0,0,0,0,0,0,0,0,1,2,26.05,565.75,0
5897,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,1,3,19.4,168.65,0
1722,0,0,1,1,35,1,2,2,1,1,1,1,1,1,2,0,0,24.3,821.6,0
5662,1,0,0,0,24,1,2,1,0,2,0,0,2,0,0,1,1,90.55,2282.55,1
65,1,1,1,1,32,1,0,1,0,2,0,0,2,2,0,1,3,93.95,2861.45,0
1188,1,1,1,0,46,1,2,1,0,0,2,0,2,2,0,1,2,98.85,4564.9,0
1761,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.55,19.55,0
1306,0,0,0,0,68,1,2,1,2,2,0,2,2,2,2,0,1,110.25,7279.35,0
6250,0,0,1,1,30,1,0,0,0,0,2,2,2,0,1,1,2,64.5,1985.15,0
3904,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,80.25,80.25,1
6540,1,0,1,1,13,1,2,1,0,0,0,0,0,0,0,1,1,74.4,896.75,1
457,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,20.25,0
691,1,0,0,0,57,1,0,0,2,0,2,0,2,2,2,1,0,74.35,4317.35,0
2310,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.2,19.2,0
15,0,0,1,1,71,1,2,1,0,2,2,0,0,2,2,1,1,95.75,6849.4,0
2922,0,0,1,1,41,1,0,0,0,2,0,2,0,2,1,1,0,66.5,2728.6,1
6257,1,0,0,0,18,1,2,1,0,2,0,0,0,0,0,1,2,80.65,1451.9,1
6061,0,0,0,0,41,1,2,0,2,0,2,2,0,2,0,1,0,74.65,3090.65,0
6651,1,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,3,50.4,206.6,1
4049,1,0,1,0,71,1,0,0,2,0,2,2,2,2,2,1,2,82.55,5832.65,0
3853,1,1,1,0,30,1,2,1,0,0,0,0,0,0,0,0,3,77.9,2351.45,0
2974,1,1,1,1,60,1,2,1,2,2,0,0,0,2,0,1,2,93.25,5774.55,0
6661,1,0,1,1,70,1,0,0,2,2,2,0,2,2,2,1,1,80.15,5600.15,0
5258,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,89.8,6510.45,0
5493,1,0,0,0,43,1,0,1,2,0,0,0,0,0,0,1,2,75.2,3198.6,1
5573,1,1,1,0,13,1,2,1,2,2,0,0,0,2,0,0,1,93.8,1261.0,0
400,1,0,1,1,64,1,2,1,2,2,2,0,0,0,0,1,2,91.8,5960.5,0
6656,1,0,1,1,35,1,2,1,0,2,0,0,2,0,0,1,0,89.65,3161.6,0
66,1,0,1,1,16,1,2,1,0,0,2,0,2,0,0,1,0,90.8,1442.2,0
994,1,0,1,0,70,1,2,1,2,2,2,2,2,2,1,0,1,115.65,7968.85,1
48,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.3,44.3,0
4106,0,0,1,1,39,1,0,2,1,1,1,1,1,1,2,0,3,19.75,757.95,0
4534,1,0,0,1,62,1,0,0,2,2,0,0,0,0,1,0,0,56.15,3487.95,0
1670,1,0,0,0,22,1,2,0,2,0,0,0,0,0,0,1,2,54.45,1127.35,1
2709,1,0,0,0,23,1,2,1,0,0,0,0,0,0,0,1,2,74.95,1710.45,1
631,1,0,0,0,7,1,0,1,0,0,2,0,0,0,0,0,3,74.65,544.55,1
4833,0,0,0,0,47,0,1,0,2,2,0,2,0,0,1,0,1,39.65,1798.65,0
1894,0,0,0,0,47,1,0,1,2,0,2,2,2,2,1,1,2,103.7,4730.6,0
609,1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,64.9,1509.8,0
6271,1,0,1,1,39,1,2,2,1,1,1,1,1,1,2,0,3,25.2,987.95,0
1172,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.45,19.45,1
4826,1,0,1,1,18,0,1,0,0,0,0,0,0,0,0,0,1,25.55,467.85,0
245,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,44.6,122.7,0
974,0,0,1,1,3,1,0,2,1,1,1,1,1,1,2,0,3,19.1,52.0,0
309,0,0,0,0,13,0,1,0,0,0,2,2,0,0,2,0,3,35.4,450.4,0
6387,0,1,1,0,65,1,2,1,2,2,2,0,2,2,0,1,1,109.4,7227.45,0
506,1,0,1,0,72,1,2,1,2,2,2,0,0,2,2,1,2,99.15,7422.1,0
2537,0,0,0,0,15,0,1,0,0,2,0,0,0,2,2,1,3,38.8,603.0,0
3544,1,0,0,0,27,1,2,1,0,0,2,0,0,0,0,1,2,81.3,2272.8,0
3733,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,90.25,6369.45,0
5932,0,0,0,0,7,1,0,1,0,0,2,0,2,2,0,1,2,95.35,660.9,1
3388,1,0,1,0,29,1,2,1,0,2,0,0,0,0,0,1,0,80.15,2265.25,1
4203,0,1,0,0,17,1,2,1,0,0,0,0,2,2,0,1,2,94.2,1608.15,0
5197,1,0,0,0,2,1,2,1,0,2,0,0,0,0,0,1,2,82.0,184.65,1
6100,0,0,1,1,72,1,2,1,2,2,0,0,2,0,2,1,0,95.9,6954.15,0
4118,1,0,1,1,56,1,2,1,0,2,0,2,2,0,0,1,1,96.95,5432.2,0
3617,0,0,1,0,62,1,0,0,2,2,2,0,2,0,2,1,1,72.0,4284.2,0
4444,0,0,0,0,26,1,0,0,0,2,2,0,0,0,0,1,1,54.75,1406.9,0
3676,1,0,0,0,10,1,0,1,0,0,0,2,2,2,0,1,1,95.1,865.1,0
4759,1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,3,20.4,231.45,0
3530,0,0,1,1,67,0,1,0,2,2,2,2,2,0,2,0,1,54.2,3623.95,0
3504,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,44.6,80.55,1
6044,1,0,1,0,40,1,2,1,0,2,2,0,2,2,1,1,0,106.0,4178.65,0
6567,1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,74.85,485.25,0
2612,0,0,0,0,27,1,0,2,1,1,1,1,1,1,2,1,3,19.6,561.15,0
2710,0,0,1,0,40,1,2,1,2,0,2,0,2,2,1,0,0,105.75,4228.55,0
4353,0,0,0,0,48,0,1,0,2,2,0,0,2,0,0,1,2,44.8,2104.55,0
654,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,3,69.9,497.3,0
1623,1,0,0,0,36,1,2,1,0,0,0,0,0,2,0,1,2,84.75,3050.15,1
6281,1,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,0,20.6,754.0,0
673,0,0,1,0,33,1,0,0,0,0,0,2,0,0,1,1,3,51.45,1758.9,0
1358,1,0,1,0,63,1,2,1,0,0,2,0,2,2,2,0,2,102.6,6296.75,0
5939,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6,1
82,0,0,0,0,2,1,0,1,2,2,0,2,0,0,0,1,2,86.25,181.65,1
2226,1,0,0,0,66,1,0,1,2,0,2,2,2,2,2,1,0,105.65,6844.5,0
2830,1,1,1,0,29,1,2,1,0,0,2,0,2,2,0,1,2,98.5,3004.15,1
5185,0,0,0,1,4,1,0,1,0,0,2,2,2,2,0,1,0,98.1,396.3,1
3027,0,0,0,0,39,1,0,0,0,0,0,2,0,2,1,0,2,59.3,2209.15,0
390,0,0,1,0,16,1,2,1,2,2,2,0,0,0,0,0,2,90.7,1374.9,0
3189,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.4,181.8,0
768,0,0,1,1,48,0,1,0,2,2,0,2,0,0,2,0,3,39.4,1978.65,0
3095,0,0,1,1,5,1,0,1,0,0,0,2,2,0,0,1,2,85.75,470.95,1
1190,1,1,1,0,22,1,0,1,0,0,0,0,2,2,0,1,0,89.75,1938.9,0
4441,1,1,0,0,32,1,2,1,0,0,2,0,0,0,0,1,1,81.1,2619.25,0
126,1,0,1,1,4,1,2,1,0,2,2,0,0,0,0,1,0,84.8,371.9,1
4619,0,0,0,0,23,1,2,2,1,1,1,1,1,1,1,0,1,24.8,615.35,0
2160,1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,0,3,74.15,1387.0,0
446,1,0,0,0,29,1,0,0,0,0,2,0,0,0,0,0,0,48.95,1323.7,0
6123,0,0,1,0,46,0,1,0,2,2,0,0,2,0,0,0,2,45.55,2062.15,0
5643,1,0,0,0,27,1,0,2,1,1,1,1,1,1,0,1,1,19.4,460.25,0
3229,0,1,0,0,69,1,2,1,2,0,2,2,2,2,2,0,1,110.25,7467.55,0
3796,1,0,0,1,37,1,0,0,2,2,0,2,0,0,2,0,1,61.45,2302.35,0
5879,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,2,115.55,8425.3,0
5492,0,0,1,1,72,1,2,1,0,2,2,2,0,2,2,1,0,98.65,7129.45,0
615,1,0,0,0,56,1,2,1,2,0,0,2,2,2,0,1,3,105.35,5794.45,0
2605,1,0,1,0,38,1,2,1,2,0,0,0,2,0,0,0,0,91.7,3479.05,0
6174,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,78.95,78.95,1
2873,1,0,1,0,20,1,0,2,1,1,1,1,1,1,1,0,3,20.65,417.5,0
4609,1,1,1,0,7,1,2,1,2,2,0,0,0,2,0,1,1,94.7,673.1,1
3239,1,0,1,0,34,1,2,1,0,2,0,0,0,2,0,0,3,88.85,3000.25,0
4148,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,3,18.85,163.2,0
2695,0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,1,109.5,7854.9,0
2737,1,0,0,0,68,0,1,0,0,0,2,0,0,2,0,1,0,39.9,2796.35,0
5062,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,0,24.65,1830.05,0
5176,1,1,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.5,2088.45,0
3209,0,0,0,0,53,0,1,0,2,2,2,2,2,0,1,1,2,53.6,2879.2,0
3776,0,0,0,0,41,1,2,1,0,0,2,0,2,2,0,0,0,98.05,3990.6,0
4169,1,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,3,70.05,657.5,0
1008,1,0,1,0,52,1,2,1,2,0,2,2,0,0,2,1,1,91.6,4627.8,0
1783,1,0,0,0,6,0,1,0,0,2,0,0,0,0,0,1,1,30.5,208.7,1
4665,0,1,1,0,15,1,0,1,0,2,0,0,2,2,0,1,2,94.65,1285.05,0
6172,1,1,0,0,25,1,2,1,0,2,0,0,2,0,0,1,2,89.5,2196.15,1
6599,0,0,1,0,54,1,2,0,0,0,0,0,2,2,1,1,1,70.15,3715.65,1
1664,1,1,1,0,44,1,0,2,1,1,1,1,1,1,2,1,1,19.35,847.25,0
2459,1,0,0,0,24,1,0,0,0,0,2,0,0,0,0,1,3,49.7,1167.8,0
192,1,1,0,0,71,1,2,1,0,2,0,2,2,2,1,0,0,105.75,7382.85,0
2547,1,1,1,0,7,1,2,1,0,0,0,0,2,2,0,1,0,95.6,644.35,1
6355,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,25.25,58.9,1
1210,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,20.55,187.35,0
5457,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,45.0,127.1,1
2062,0,0,0,0,2,0,1,0,0,2,0,0,2,2,0,0,2,51.4,96.8,0
2073,0,0,1,1,2,1,0,1,0,2,0,0,0,0,0,1,0,73.55,145.4,1
2516,1,0,1,0,3,0,1,0,2,0,0,2,0,0,0,0,3,35.1,101.1,0
1220,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,3,46.0,221.7,1
6945,1,0,0,0,72,1,2,1,0,2,2,0,2,2,2,1,0,100.9,7459.05,0
2185,0,0,1,1,14,1,0,2,1,1,1,1,1,1,1,0,3,19.55,294.5,0
3417,0,1,0,0,56,1,2,1,0,2,2,0,2,2,0,0,2,104.75,5841.35,0
4676,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,1,19.3,28.3,1
5988,0,1,0,0,66,1,2,1,0,2,0,0,0,0,0,1,1,80.45,5224.35,1
2253,0,1,1,0,72,1,2,0,2,2,2,2,2,2,2,0,1,89.1,6352.4,0
1439,0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,75.4,1380.4,0
5316,1,0,1,0,14,1,2,1,0,0,0,0,2,0,0,1,2,86.1,1235.55,1
4879,1,0,0,0,40,1,0,0,2,0,2,0,0,2,0,0,2,67.45,2731.0,0
2240,0,0,1,0,67,1,2,1,2,0,2,2,2,2,1,1,2,111.25,7511.65,0
3690,1,0,1,1,35,1,0,1,0,2,0,2,2,0,1,1,2,89.7,3165.6,0
5436,1,0,1,0,71,1,2,0,2,2,2,2,0,2,2,1,3,80.1,5585.4,0
5804,1,1,1,0,69,0,1,0,2,2,0,0,2,2,2,0,1,56.55,3952.65,0
1686,0,0,0,0,11,1,0,0,2,0,2,0,0,2,0,0,0,64.05,733.95,0
6772,0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,1,3,19.25,412.55,0
160,0,0,0,1,9,1,0,0,0,0,2,2,2,2,0,1,3,72.9,651.4,1
5785,1,0,0,0,34,1,0,0,0,2,0,0,0,0,0,1,2,49.8,1734.2,0
4054,0,0,1,1,0,1,0,0,2,2,2,0,2,2,2,0,3,80.85,2283.3004408418656,0
4452,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.25,186.15,0
6386,1,0,0,0,26,1,2,0,2,2,0,0,0,0,1,0,2,61.55,1581.95,0
5096,1,0,1,0,67,1,2,1,0,2,2,0,0,2,2,1,2,93.15,6368.2,0
3264,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.3,19.3,1
5242,1,0,0,0,22,1,2,1,0,2,0,0,2,2,0,1,2,100.65,2415.95,0
4138,0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,0,20.05,1386.9,0
4292,1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.7,316.9,1
6096,1,0,0,0,9,1,0,2,1,1,1,1,1,1,1,1,3,20.15,163.7,0
6191,0,0,1,1,57,1,0,2,1,1,1,1,1,1,2,0,0,19.5,1167.6,0
5602,0,0,1,0,19,1,0,0,0,0,0,0,0,0,0,0,3,44.9,839.65,0
6057,0,0,0,0,8,1,0,1,0,2,0,0,0,0,0,0,2,75.6,535.55,0
730,0,0,0,1,7,1,0,1,0,0,0,0,0,0,0,1,2,71.05,472.65,0
4459,0,0,1,1,20,1,2,2,1,1,1,1,1,1,0,1,0,25.55,507.4,0
520,1,0,0,0,46,0,1,0,0,0,2,2,0,0,1,0,1,33.7,1537.85,0
6239,0,0,1,0,58,1,2,1,2,2,0,2,2,2,2,1,1,109.1,6393.65,0
1792,1,0,0,0,64,1,0,2,1,1,1,1,1,1,2,0,3,19.55,1240.15,0
4079,1,0,0,0,3,1,2,1,0,2,2,0,2,2,0,0,3,107.95,313.6,0
4386,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,3,24.3,100.2,0
3508,0,0,1,0,71,1,0,0,2,2,2,2,2,2,2,1,1,84.4,5969.3,0
963,0,0,1,1,21,1,0,1,0,2,0,0,0,0,0,1,0,74.05,1565.7,1
7007,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,75.3,75.3,1
3072,1,1,0,0,5,1,0,1,0,2,0,0,0,2,0,1,2,85.55,408.5,0
5101,1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,1,3,19.8,1311.3,0
122,0,0,1,0,70,0,1,0,0,2,2,2,2,2,2,0,0,57.8,4039.3,0
2936,1,0,0,0,26,1,2,0,0,0,0,0,0,0,1,1,1,51.55,1295.4,0
6313,1,0,0,0,1,1,0,1,2,0,0,0,0,2,0,1,3,84.6,84.6,1
7020,1,1,0,0,21,1,0,1,0,0,2,0,2,2,0,1,0,96.8,2030.3,1
3877,1,0,1,1,19,1,2,1,0,0,2,2,2,2,0,0,2,103.3,2012.7,1
2849,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,49.5,49.5,0
2400,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.35,69.35,1
4397,0,0,1,1,29,1,2,2,1,1,1,1,1,1,2,0,3,26.1,692.55,0
3482,0,0,0,0,13,1,0,0,2,0,0,0,2,2,0,1,2,71.95,923.85,0
2961,1,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,2,74.9,469.8,1
4226,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,1,0,19.35,219.35,0
5375,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,1,2,29.85,29.85,0
1535,1,0,0,0,33,1,2,1,2,0,0,0,0,0,1,0,0,80.1,2603.3,0
2194,0,0,1,0,6,1,0,0,0,0,0,2,0,0,0,1,2,49.15,270.8,1
140,0,0,0,0,60,1,2,1,0,0,2,0,0,0,1,1,0,79.2,4765.0,0
3939,1,0,0,0,4,1,0,0,0,0,0,0,2,0,0,1,2,56.4,234.85,0
5860,1,0,0,0,43,1,2,2,1,1,1,1,1,1,2,0,0,26.45,1110.05,0
6133,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,2,74.0,74.0,0
2098,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,0,20.7,39.85,0
5722,0,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,84.45,762.5,1
3137,1,0,0,0,26,0,1,0,0,0,2,2,0,0,0,0,2,35.75,1022.5,0
3694,0,0,1,0,26,1,0,1,0,0,0,2,0,2,0,0,1,85.9,2196.45,0
3105,1,0,1,1,15,1,0,2,1,1,1,1,1,1,1,1,3,19.5,239.75,0
854,0,0,0,0,67,1,2,2,1,1,1,1,1,1,2,1,3,26.1,1759.55,0
3637,0,0,1,0,64,1,0,0,2,2,2,2,0,2,2,1,3,74.35,4759.55,0
4213,1,0,1,1,4,1,0,0,0,0,0,2,0,2,0,0,1,61.45,229.55,1
6038,1,0,1,1,21,1,2,0,2,2,0,2,2,0,1,0,3,77.5,1625.0,1
6845,1,0,1,1,29,1,0,1,0,0,0,0,0,0,0,1,2,70.75,1974.8,1
2218,0,0,1,0,46,1,0,0,0,2,0,2,2,0,2,1,1,64.2,3009.5,0
788,0,0,1,1,60,1,2,1,2,2,0,0,2,0,1,0,0,94.15,5811.8,0
6241,0,0,1,1,1,1,0,1,0,0,0,0,2,0,0,1,3,80.05,80.05,1
5067,1,0,0,0,46,1,2,1,0,0,0,0,0,0,0,0,0,72.8,3249.4,0
3982,0,0,0,0,15,1,2,1,2,0,2,0,0,0,0,1,1,84.35,1302.65,0
418,1,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,111.9,8071.05,0
6293,1,0,0,1,2,1,0,0,0,0,0,0,0,2,0,1,2,55.3,108.65,0
557,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,2,34.7,62.25,1
6697,0,0,1,0,10,1,0,2,1,1,1,1,1,1,0,1,3,20.55,252.75,0
110,1,0,1,0,10,1,2,1,0,0,0,0,0,2,0,1,2,85.25,855.3,1
4285,0,0,1,0,72,0,1,0,0,2,2,0,2,2,2,1,2,54.2,3937.45,1
3708,0,1,1,0,31,1,2,1,0,0,0,0,0,2,0,1,2,84.85,2633.4,0
6421,0,0,0,0,11,1,0,1,0,2,2,2,0,2,0,1,2,94.2,999.9,0
6950,0,0,0,0,34,1,0,2,1,1,1,1,1,1,0,0,3,20.35,673.2,0
2483,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.4,74.4,1
2930,0,1,1,1,3,1,0,1,2,0,0,2,2,0,0,1,3,88.3,273.75,1
4579,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,0,87.95,6365.35,0
5908,0,0,0,0,65,0,1,0,2,0,2,2,2,2,2,0,1,59.95,3921.1,0
1937,1,0,0,0,26,0,1,0,2,0,0,2,2,2,1,0,1,54.55,1362.85,0
3276,1,0,1,0,44,1,0,0,0,2,2,2,2,0,1,1,2,70.95,3250.45,0
6201,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,0,44.2,403.35,1
6066,1,0,0,1,70,1,2,0,2,2,0,2,0,0,1,0,0,64.95,4551.5,0
665,0,0,1,0,69,1,2,2,1,1,1,1,1,1,2,0,0,24.25,1641.8,0
5806,0,0,0,0,31,1,0,2,1,1,1,1,1,1,2,0,1,20.9,689.35,0
4492,1,0,0,0,71,1,2,1,0,0,2,2,0,0,2,1,1,86.4,6172.0,0
4370,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,69.75,144.55,1
5527,0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.2,4784.45,0
4480,1,0,1,0,49,1,0,1,0,2,0,0,2,2,2,1,2,94.8,4690.65,0
6811,1,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,2,24.5,1816.2,0
2560,1,0,0,0,62,1,0,0,2,2,0,0,2,2,1,1,1,74.3,4698.05,0
3256,1,0,0,0,69,1,2,2,1,1,1,1,1,1,2,0,0,23.95,1713.1,0
1699,0,0,0,0,29,1,2,1,0,0,0,0,0,0,0,1,1,76.0,2215.25,0
6602,0,0,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,82.65,5919.35,0
1153,1,1,1,0,19,1,0,0,2,0,2,0,2,0,0,0,0,66.4,1286.05,0
6303,0,0,0,0,37,1,0,2,1,1,1,1,1,1,2,0,3,19.85,784.25,0
6500,0,1,0,0,14,1,2,1,0,2,2,0,2,2,0,1,2,104.85,1531.4,1
2539,0,0,1,0,13,1,0,0,0,0,0,0,0,0,1,0,2,43.8,592.65,0
93,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.9,70.9,1
4044,1,1,0,0,71,1,2,2,1,1,1,1,1,1,2,1,3,24.65,1766.75,0
3866,1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,3,19.7,258.35,0
4160,1,0,0,0,19,1,2,1,0,2,0,0,2,2,0,1,2,99.95,1931.75,1
3225,1,0,0,0,44,1,0,2,1,1,1,1,1,1,2,0,1,20.4,905.55,0
1695,1,0,1,0,6,1,0,1,0,2,2,0,0,2,0,1,2,91.0,531.0,1
989,0,0,0,0,29,0,1,0,0,2,0,0,0,0,0,1,2,30.6,856.35,1
3373,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,68.95,68.95,1
5719,0,0,1,0,6,1,0,2,1,1,1,1,1,1,0,0,0,19.5,146.3,1
3938,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.9,69.9,0
1197,1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,1,3,50.5,147.75,0
1360,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,3,74.6,74.6,1
6007,1,0,1,1,62,1,2,1,2,2,2,2,2,2,2,0,0,115.55,7159.05,0
252,0,0,0,0,3,1,0,1,0,0,0,2,0,2,0,0,2,85.8,272.2,1
5335,1,1,0,0,63,1,2,1,2,2,2,0,2,2,0,1,0,109.4,7031.45,0
3829,0,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,20.05,678.2,0
6970,0,0,1,0,28,1,2,2,1,1,1,1,1,1,1,0,3,25.55,672.2,0
6547,0,0,1,1,57,1,2,0,2,0,2,2,2,2,2,1,2,84.5,4845.4,0
1367,0,0,1,0,63,1,2,1,0,2,2,2,2,2,0,1,2,108.75,6871.7,0
5922,0,0,0,0,14,1,0,1,0,2,0,0,0,2,0,1,2,86.3,1180.95,1
6783,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,1,3,29.15,110.05,0
3772,1,0,0,0,46,1,0,2,1,1,1,1,1,1,2,0,2,19.95,907.05,0
3046,0,0,0,0,41,1,2,1,2,2,2,2,2,2,0,1,0,114.5,4527.45,1
4230,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,46.6,87.9,0
4976,1,0,1,1,71,1,0,0,2,2,2,2,2,2,2,0,0,85.45,6029.9,0
6607,1,1,1,0,12,1,0,1,0,0,0,0,0,2,0,1,2,80.45,950.2,1
5213,1,0,1,0,27,1,2,0,2,0,0,2,2,2,1,0,3,80.85,2204.35,0
453,1,1,1,0,34,1,0,1,0,0,2,0,2,0,0,1,1,85.2,2874.45,0
4434,0,0,1,0,37,1,2,0,2,0,2,2,0,0,1,0,1,68.1,2479.25,0
5005,1,0,1,0,24,1,0,1,2,0,0,2,0,2,0,1,2,89.25,2210.2,0
1571,0,0,0,0,29,1,0,0,2,0,2,2,0,0,1,0,1,58.0,1734.5,0
4842,1,0,0,0,28,1,0,2,1,1,1,1,1,1,1,0,1,18.25,534.7,0
1167,1,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,1,20.2,1068.15,0
379,1,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,2,95.5,829.1,1
6291,1,0,1,1,47,1,0,2,1,1,1,1,1,1,1,0,3,20.05,951.55,0
3594,0,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,0,19.65,921.55,0
291,1,0,1,0,22,1,0,1,0,0,2,0,2,0,0,1,0,87.0,1850.65,0
4026,1,0,1,1,71,1,0,0,0,2,0,2,2,2,2,1,1,73.35,5154.5,0
5554,1,0,0,0,63,1,2,1,0,2,0,0,0,2,1,0,1,90.45,5825.5,0
6696,0,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,3,20.75,700.45,0
2866,1,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.25,178.5,1
1616,0,1,0,0,28,1,2,1,0,0,2,2,2,2,0,1,2,103.3,2890.65,1
2155,1,0,0,0,61,1,2,1,2,0,2,2,2,2,2,1,1,111.6,6876.05,1
5280,1,0,1,1,55,1,2,1,0,0,2,0,2,0,0,1,1,90.4,5099.15,0
11,0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,116.8,8456.75,0
3612,1,0,1,1,54,0,1,0,0,0,2,2,0,2,2,0,1,46.0,2424.05,0
6681,1,1,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.55,93.55,1
162,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,20.1,1389.6,0
5484,0,0,1,0,69,1,0,1,2,2,0,2,2,2,1,1,1,106.4,7251.9,0
4643,0,0,1,1,14,1,0,1,0,0,0,0,0,2,0,1,0,80.9,1152.8,0
142,0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,85.55,85.55,1
3956,1,0,1,0,71,1,2,1,0,2,2,0,2,2,1,1,0,105.7,7472.15,0
950,0,0,0,0,30,1,0,0,2,0,0,0,0,0,0,1,3,48.8,1536.75,0
2053,1,0,0,0,23,1,0,2,1,1,1,1,1,1,0,0,2,20.85,473.9,0
6365,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,79.55,79.55,1
2216,0,0,1,1,9,1,2,0,0,2,0,0,0,0,0,1,3,55.3,501.2,0
